0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	4807
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 1616	 25.7500	  1.3625	   1.362	  80.845
 1617	 25.7500	  1.3637	   1.364	  80.895
 1618	 25.7600	  1.3650	   1.365	  80.945
 1619	 25.7600	  1.3650	   1.365	  80.995
 1620	 25.7600	  1.3662	   1.366	  81.045
 1621	 25.7600	  1.3675	   1.367	  81.095
 1622	 25.7600	  1.3675	   1.367	  81.145
 1623	 25.7700	  1.3687	   1.369	  81.195
 1624	 25.7700	  1.3700	   1.370	  81.245
 1625	 25.7700	  1.3700	   1.370	  81.295
 1626	 25.7700	  1.3712	   1.371	  81.345
 1627	 25.7800	  1.3725	   1.372	  81.395
 1628	 25.7800	  1.3725	   1.372	  81.445
 1629	 25.7800	  1.3737	   1.374	  81.495
 1630	 25.7700	  1.3750	   1.375	  81.545
 1631	 25.7800	  1.3750	   1.375	  81.595
 1632	 25.7800	  1.3763	   1.376	  81.645
 1633	 25.7900	  1.3775	   1.377	  81.695
 1634	 25.7900	  1.3775	   1.377	  81.745
 1635	 25.8000	  1.3787	   1.379	  81.795
 1636	 25.8000	  1.3800	   1.380	  81.845
 1637	 25.8100	  1.3800	   1.380	  81.895
 1638	 25.8100	  1.3813	   1.381	  81.945
 1639	 25.8100	  1.3825	   1.382	  81.995
 1640	 25.8100	  1.3825	   1.382	  82.045
 1641	 25.8100	  1.3837	   1.384	  82.095
 1642	 25.8200	  1.3850	   1.385	  82.145
 1643	 25.8200	  1.3850	   1.385	  82.195
 1644	 25.8300	  1.3863	   1.386	  82.245
 1645	 25.8300	  1.3875	   1.387	  82.295
 1646	 25.8200	  1.3875	   1.387	  82.345
 1647	 25.8300	  1.3887	   1.389	  82.395
 1648	 25.8400	  1.3900	   1.390	  82.445
 1649	 25.8400	  1.3900	   1.390	  82.495
 1650	 25.8400	  1.3913	   1.391	  82.545
 1651	 25.8400	  1.3925	   1.392	  82.595
 1652	 25.8400	  1.3925	   1.392	  82.645
 1653	 25.8500	  1.3937	   1.394	  82.695
 1654	 25.8500	  1.3950	   1.395	  82.745
 1655	 25.8500	  1.3950	   1.395	  82.795
 1656	 25.8500	  1.3963	   1.396	  82.845
 1657	 25.8600	  1.3975	   1.397	  82.895
 1658	 25.8600	  1.3975	   1.397	  82.945
 1659	 25.8600	  1.3987	   1.399	  82.995
 1660	 25.8700	  1.4000	   1.400	  83.045
 1661	 25.8700	  1.4000	   1.400	  83.095
 1662	 25.8700	  1.4013	   1.401	  83.145
 1663	 25.8700	  1.4025	   1.402	  83.195
 1664	 25.8800	  1.4025	   1.402	  83.245
 1665	 25.8800	  1.4037	   1.404	  83.295
 1666	 25.8800	  1.4050	   1.405	  83.345
 1667	 25.8800	  1.4062	   1.406	  83.395
 1668	 25.8800	  1.4062	   1.406	  83.445
 1669	 25.8900	  1.4075	   1.407	  83.495
 1670	 25.8900	  1.4087	   1.409	  83.545
 1671	 25.8900	  1.4087	   1.409	  83.595
 1672	 25.9000	  1.4100	   1.410	  83.645
 1673	 25.9000	  1.4112	   1.411	  83.695
 1674	 25.9000	  1.4112	   1.411	  83.745
 1675	 25.9000	  1.4125	   1.413	  83.795
 1676	 25.9100	  1.4137	   1.414	  83.845
 1677	 25.9100	  1.4137	   1.414	  83.895
 1678	 25.9100	  1.4150	   1.415	  83.945
 1679	 25.9100	  1.4162	   1.416	  83.995
 1680	 25.9200	  1.4162	   1.416	  84.045
 1681	 25.9200	  1.4175	   1.418	  84.095
 1682	 25.9200	  1.4187	   1.419	  84.145
 1683	 25.9200	  1.4187	   1.419	  84.195
 1684	 25.9300	  1.4200	   1.420	  84.245
 1685	 25.9300	  1.4212	   1.421	  84.295
 1686	 25.9300	  1.4212	   1.421	  84.345
 1687	 25.9300	  1.4225	   1.423	  84.395
 1688	 25.9300	  1.4237	   1.424	  84.445
 1689	 25.9400	  1.4237	   1.424	  84.495
 1690	 25.9400	  1.4250	   1.425	  84.545
 1691	 25.9500	  1.4262	   1.426	  84.595
 1692	 25.9500	  1.4262	   1.426	  84.645
 1693	 25.9500	  1.4275	   1.428	  84.695
 1694	 25.9500	  1.4287	   1.429	  84.745
 1695	 25.9500	  1.4287	   1.429	  84.795
 1696	 25.9600	  1.4300	   1.430	  84.845
 1697	 25.9600	  1.4312	   1.431	  84.895
 1698	 25.9600	  1.4312	   1.431	  84.945
 1699	 25.9600	  1.4325	   1.433	  84.995
 1700	 25.9700	  1.4337	   1.434	  85.045
 1701	 25.9700	  1.4337	   1.434	  85.095
 1702	 25.9700	  1.4350	   1.435	  85.145
 1703	 25.9700	  1.4362	   1.436	  85.195
 1704	 25.9800	  1.4362	   1.436	  85.245
 1705	 25.9800	  1.4375	   1.438	  85.295
 1706	 25.9800	  1.4387	   1.439	  85.345
 1707	 25.9900	  1.4387	   1.439	  85.395
 1708	 25.9900	  1.4400	   1.440	  85.445
 1709	 25.9900	  1.4412	   1.441	  85.495
 1710	 25.9900	  1.4412	   1.441	  85.545
 1711	 25.9900	  1.4425	   1.442	  85.595
 1712	 26.0000	  1.4438	   1.444	  85.645
 1713	 26.0000	  1.4438	   1.444	  85.695
 1714	 26.0000	  1.4450	   1.445	  85.745
 1715	 26.0000	  1.4462	   1.446	  85.795
 1716	 26.0100	  1.4462	   1.446	  85.845
 1717	 26.0100	  1.4475	   1.447	  85.895
 1718	 26.0100	  1.4488	   1.449	  85.945
 1719	 26.0100	  1.4488	   1.449	  85.995
 1720	 26.0100	  1.4500	   1.450	  86.045
 1721	 26.0200	  1.4512	   1.451	  86.095
 1722	 26.0200	  1.4512	   1.451	  86.145
 1723	 26.0200	  1.4525	   1.452	  86.195
 1724	 26.0200	  1.4538	   1.454	  86.245
 1725	 26.0300	  1.4538	   1.454	  86.295
 1726	 26.0300	  1.4550	   1.455	  86.345
 1727	 26.0300	  1.4562	   1.456	  86.395
 1728	 26.0300	  1.4562	   1.456	  86.445
 1729	 26.0300	  1.4575	   1.457	  86.495
 1730	 26.0400	  1.4588	   1.459	  86.545
 1731	 26.0400	  1.4588	   1.459	  86.595
 1732	 26.0400	  1.4600	   1.460	  86.645
 1733	 26.0500	  1.4612	   1.461	  86.695
 1734	 26.0500	  1.4612	   1.461	  86.745
 1735	 26.0500	  1.4625	   1.462	  86.795
 1736	 26.0500	  1.4638	   1.464	  86.845
 1737	 26.0600	  1.4638	   1.464	  86.895
 1738	 26.0600	  1.4650	   1.465	  86.945
 1739	 26.0600	  1.4662	   1.466	  86.995
 1740	 26.0600	  1.4662	   1.466	  87.045
 1741	 26.0700	  1.4675	   1.467	  87.095
 1742	 26.0700	  1.4688	   1.469	  87.145
 1743	 26.0700	  1.4688	   1.469	  87.195
 1744	 26.0700	  1.4700	   1.470	  87.245
 1745	 26.0800	  1.4712	   1.471	  87.295
 1746	 26.0800	  1.4725	   1.472	  87.345
 1747	 26.0800	  1.4725	   1.472	  87.395
 1748	 26.0800	  1.4737	   1.474	  87.445
 1749	 26.0900	  1.4737	   1.474	  87.495
 1750	 26.0800	  1.4750	   1.475	  87.545
 1751	 26.0900	  1.4762	   1.476	  87.595
 1752	 26.0900	  1.4762	   1.476	  87.645
 1753	 26.1000	  1.4775	   1.477	  87.695
 1754	 26.1000	  1.4787	   1.479	  87.745
 1755	 26.1000	  1.4787	   1.479	  87.795
 1756	 26.1100	  1.4800	   1.480	  87.845
 1757	 26.1100	  1.4812	   1.481	  87.895
 1758	 26.1100	  1.4812	   1.481	  87.945
 1759	 26.1100	  1.4825	   1.482	  87.995
 1760	 26.1100	  1.4837	   1.484	  88.045
 1761	 26.1100	  1.4837	   1.484	  88.095
 1762	 26.1200	  1.4850	   1.485	  88.145
 1763	 26.1200	  1.4862	   1.486	  88.195
 1764	 26.1200	  1.4862	   1.486	  88.245
 1765	 26.1200	  1.4875	   1.487	  88.295
 1766	 26.1300	  1.4887	   1.489	  88.345
 1767	 26.1300	  1.4887	   1.489	  88.395
 1768	 26.1300	  1.4900	   1.490	  88.445
 1769	 26.1300	  1.4912	   1.491	  88.495
 1770	 26.1400	  1.4912	   1.491	  88.545
 1771	 26.1400	  1.4925	   1.492	  88.595
 1772	 26.1400	  1.4937	   1.494	  88.645
 1773	 26.1400	  1.4937	   1.494	  88.695
 1774	 26.1400	  1.4950	   1.495	  88.745
 1775	 26.1500	  1.4962	   1.496	  88.795
 1776	 26.1500	  1.4962	   1.496	  88.845
 1777	 26.1500	  1.4975	   1.497	  88.895
 1778	 26.1600	  1.4987	   1.499	  88.945
 1779	 26.1600	  1.4987	   1.499	  88.995
 1780	 26.1600	  1.5000	   1.500	  89.045
 1781	 26.1700	  1.5012	   1.501	  89.095
 1782	 26.1700	  1.5012	   1.501	  89.145
 1783	 26.1700	  1.5025	   1.502	  89.195
 1784	 26.1700	  1.5037	   1.504	  89.245
 1785	 26.1700	  1.5037	   1.504	  89.295
 1786	 26.1700	  1.5050	   1.505	  89.345
 1787	 26.1800	  1.5063	   1.506	  89.395
 1788	 26.1800	  1.5063	   1.506	  89.445
 1789	 26.1800	  1.5075	   1.507	  89.495
 1790	 26.1900	  1.5087	   1.509	  89.545
 1791	 26.1900	  1.5087	   1.509	  89.595
 1792	 26.1900	  1.5100	   1.510	  89.645
 1793	 26.1900	  1.5113	   1.511	  89.695
 1794	 26.2000	  1.5113	   1.511	  89.745
 1795	 26.2000	  1.5125	   1.512	  89.795
 1796	 26.2000	  1.5137	   1.514	  89.845
 1797	 26.2000	  1.5137	   1.514	  89.895
 1798	 26.2100	  1.5150	   1.515	  89.945
 1799	 26.2100	  1.5163	   1.516	  89.995
 1800	 26.2100	  1.5163	   1.516	  90.045
 1801	 26.2100	  1.5175	   1.517	  90.095
 1802	 26.2100	  1.5187	   1.519	  90.145
 1803	 26.2100	  1.5187	   1.519	  90.195
 1804	 26.2200	  1.5200	   1.520	  90.245
 1805	 26.2200	  1.5213	   1.521	  90.295
 1806	 26.2200	  1.5213	   1.521	  90.345
 1807	 26.2200	  1.5225	   1.522	  90.395
 1808	 26.2300	  1.5237	   1.524	  90.445
 1809	 26.2300	  1.5237	   1.524	  90.495
 1810	 26.2300	  1.5250	   1.525	  90.545
 1811	 26.2400	  1.5263	   1.526	  90.595
 1812	 26.2400	  1.5263	   1.526	  90.645
 1813	 26.2400	  1.5275	   1.527	  90.695
 1814	 26.2400	  1.5287	   1.529	  90.745
 1815	 26.2400	  1.5287	   1.529	  90.795
 1816	 26.2500	  1.5300	   1.530	  90.845
 1817	 26.2500	  1.5312	   1.531	  90.895
 1818	 26.2500	  1.5312	   1.531	  90.945
 1819	 26.2500	  1.5325	   1.532	  90.995
 1820	 26.2600	  1.5337	   1.534	  91.045
 1821	 26.2600	  1.5337	   1.534	  91.095
 1822	 26.2600	  1.5350	   1.535	  91.145
 1823	 26.2600	  1.5362	   1.536	  91.195
 1824	 26.2700	  1.5362	   1.536	  91.245
 1825	 26.2700	  1.5375	   1.538	  91.295
 1826	 26.2700	  1.5387	   1.539	  91.345
 1827	 26.2700	  1.5387	   1.539	  91.395
 1828	 26.2700	  1.5400	   1.540	  91.445
 1829	 26.2800	  1.5412	   1.541	  91.495
 1830	 26.2800	  1.5412	   1.541	  91.545
 1831	 26.2800	  1.5425	   1.543	  91.595
 1832	 26.2900	  1.5437	   1.544	  91.645
 1833	 26.2900	  1.5437	   1.544	  91.695
 1834	 26.2900	  1.5450	   1.545	  91.745
 1835	 26.2900	  1.5462	   1.546	  91.795
 1836	 26.3000	  1.5462	   1.546	  91.845
 1837	 26.3000	  1.5475	   1.548	  91.895
 1838	 26.3000	  1.5487	   1.549	  91.945
 1839	 26.3100	  1.5487	   1.549	  91.995
 1840	 26.3100	  1.5500	   1.550	  92.045
 1841	 26.3100	  1.5512	   1.551	  92.095
 1842	 26.3100	  1.5512	   1.551	  92.145
 1843	 26.3100	  1.5525	   1.553	  92.195
 1844	 26.3100	  1.5537	   1.554	  92.245
 1845	 26.3200	  1.5537	   1.554	  92.295
 1846	 26.3200	  1.5550	   1.555	  92.345
 1847	 26.3200	  1.5562	   1.556	  92.395
 1848	 26.3200	  1.5562	   1.556	  92.445
 1849	 26.3300	  1.5575	   1.558	  92.495
 1850	 26.3300	  1.5587	   1.559	  92.545
 1851	 26.3300	  1.5587	   1.559	  92.595
 1852	 26.3300	  1.5600	   1.560	  92.645
 1853	 26.3400	  1.5612	   1.561	  92.695
 1854	 26.3400	  1.5625	   1.562	  92.745
 1855	 26.3400	  1.5625	   1.562	  92.795
 1856	 26.3400	  1.5637	   1.564	  92.845
 1857	 26.3400	  1.5650	   1.565	  92.895
 1858	 26.3500	  1.5650	   1.565	  92.945
 1859	 26.3500	  1.5662	   1.566	  92.995
 1860	 26.3500	  1.5662	   1.566	  93.045
 1861	 26.3500	  1.5675	   1.567	  93.095
 1862	 26.3600	  1.5688	   1.569	  93.145
 1863	 26.3600	  1.5700	   1.570	  93.195
 1864	 26.3600	  1.5700	   1.570	  93.245
 1865	 26.3600	  1.5712	   1.571	  93.295
 1866	 26.3600	  1.5725	   1.572	  93.345
 1867	 26.3700	  1.5725	   1.572	  93.395
 1868	 26.3700	  1.5738	   1.574	  93.445
 1869	 26.3700	  1.5750	   1.575	  93.495
 1870	 26.3800	  1.5750	   1.575	  93.545
 1871	 26.3800	  1.5762	   1.576	  93.595
 1872	 26.3800	  1.5775	   1.577	  93.645
 1873	 26.3800	  1.5775	   1.577	  93.695
 1874	 26.3800	  1.5788	   1.579	  93.745
 1875	 26.3800	  1.5800	   1.580	  93.795
 1876	 26.3900	  1.5800	   1.580	  93.845
 1877	 26.3900	  1.5812	   1.581	  93.895
 1878	 26.3900	  1.5825	   1.582	  93.945
 1879	 26.4000	  1.5825	   1.582	  93.995
 1880	 26.4000	  1.5838	   1.584	  94.045
 1881	 26.4000	  1.5850	   1.585	  94.095
 1882	 26.4000	  1.5850	   1.585	  94.145
 1883	 26.4000	  1.5862	   1.586	  94.195
 1884	 26.4100	  1.5875	   1.587	  94.245
 1885	 26.4100	  1.5875	   1.587	  94.295
 1886	 26.4100	  1.5888	   1.589	  94.345
 1887	 26.4100	  1.5900	   1.590	  94.395
 1888	 26.4200	  1.5900	   1.590	  94.445
 1889	 26.4200	  1.5912	   1.591	  94.495
 1890	 26.4200	  1.5925	   1.592	  94.545
 1891	 26.4200	  1.5925	   1.592	  94.595
 1892	 26.4300	  1.5938	   1.594	  94.645
 1893	 26.4300	  1.5950	   1.595	  94.695
 1894	 26.4300	  1.5950	   1.595	  94.745
 1895	 26.4300	  1.5962	   1.596	  94.795
 1896	 26.4300	  1.5975	   1.597	  94.845
 1897	 26.4400	  1.5975	   1.597	  94.895
 1898	 26.4400	  1.5987	   1.599	  94.945
 1899	 26.4400	  1.6000	   1.600	  94.995
 1900	 26.4400	  1.6000	   1.600	  95.045
 1901	 26.4400	  1.6012	   1.601	  95.095
 1902	 26.4400	  1.6025	   1.602	  95.145
 1903	 26.4500	  1.6025	   1.602	  95.195
 1904	 26.4500	  1.6037	   1.604	  95.245
 1905	 26.4500	  1.6050	   1.605	  95.295
 1906	 26.4500	  1.6050	   1.605	  95.345
 1907	 26.4600	  1.6062	   1.606	  95.395
 1908	 26.4600	  1.6075	   1.607	  95.445
 1909	 26.4600	  1.6075	   1.607	  95.495
 1910	 26.4700	  1.6087	   1.609	  95.545
 1911	 26.4700	  1.6100	   1.610	  95.595
 1912	 26.4700	  1.6100	   1.610	  95.645
 1913	 26.4700	  1.6112	   1.611	  95.695
 1914	 26.4800	  1.6125	   1.612	  95.745
 1915	 26.4800	  1.6125	   1.612	  95.795
 1916	 26.4800	  1.6137	   1.614	  95.845
 1917	 26.4800	  1.6150	   1.615	  95.895
 1918	 26.4800	  1.6150	   1.615	  95.945
 1919	 26.4900	  1.6162	   1.616	  95.995
 1920	 26.4900	  1.6175	   1.617	  96.045
 1921	 26.4900	  1.6187	   1.619	  96.095
 1922	 26.4900	  1.6187	   1.619	  96.145
 1923	 26.5000	  1.6200	   1.620	  96.195
 1924	 26.5000	  1.6212	   1.621	  96.245
 1925	 26.5000	  1.6212	   1.621	  96.295
 1926	 26.5000	  1.6225	   1.622	  96.345
 1927	 26.5000	  1.6237	   1.624	  96.395
 1928	 26.5100	  1.6237	   1.624	  96.445
 1929	 26.5100	  1.6250	   1.625	  96.495
 1930	 26.5100	  1.6262	   1.626	  96.545
 1931	 26.5100	  1.6262	   1.626	  96.595
 1932	 26.5100	  1.6275	   1.627	  96.645
 1933	 26.5200	  1.6287	   1.629	  96.695
 1934	 26.5200	  1.6287	   1.629	  96.745
 1935	 26.5200	  1.6300	   1.630	  96.795
 1936	 26.5200	  1.6312	   1.631	  96.845
 1937	 26.5200	  1.6312	   1.631	  96.895
 1938	 26.5300	  1.6325	   1.632	  96.945
 1939	 26.5300	  1.6337	   1.634	  96.995
 1940	 26.5300	  1.6337	   1.634	  97.045
 1941	 26.5300	  1.6350	   1.635	  97.095
 1942	 26.5300	  1.6363	   1.636	  97.145
 1943	 26.5400	  1.6363	   1.636	  97.195
 1944	 26.5400	  1.6375	   1.637	  97.245
 1945	 26.5400	  1.6387	   1.639	  97.295
 1946	 26.5400	  1.6387	   1.639	  97.345
 1947	 26.5500	  1.6400	   1.640	  97.395
 1948	 26.5500	  1.6413	   1.641	  97.445
 1949	 26.5500	  1.6413	   1.641	  97.495
 1950	 26.5500	  1.6425	   1.642	  97.545
 1951	 26.5600	  1.6437	   1.644	  97.595
 1952	 26.5600	  1.6437	   1.644	  97.645
 1953	 26.5600	  1.6450	   1.645	  97.695
 1954	 26.5600	  1.6463	   1.646	  97.745
 1955	 26.5700	  1.6463	   1.646	  97.795
 1956	 26.5700	  1.6475	   1.647	  97.845
 1957	 26.5700	  1.6487	   1.649	  97.895
 1958	 26.5700	  1.6487	   1.649	  97.945
 1959	 26.5700	  1.6500	   1.650	  97.995
 1960	 26.5800	  1.6513	   1.651	  98.045
 1961	 26.5800	  1.6513	   1.651	  98.095
 1962	 26.5800	  1.6525	   1.652	  98.145
 1963	 26.5800	  1.6537	   1.654	  98.195
 1964	 26.5900	  1.6537	   1.654	  98.245
 1965	 26.5900	  1.6550	   1.655	  98.295
 1966	 26.5900	  1.6562	   1.656	  98.345
 1967	 26.5900	  1.6562	   1.656	  98.395
 1968	 26.5900	  1.6575	   1.657	  98.445
 1969	 26.5900	  1.6587	   1.659	  98.495
 1970	 26.6000	  1.6587	   1.659	  98.545
 1971	 26.6000	  1.6600	   1.660	  98.595
 1972	 26.6000	  1.6612	   1.661	  98.645
 1973	 26.6000	  1.6612	   1.661	  98.695
 1974	 26.6100	  1.6625	   1.662	  98.745
 1975	 26.6100	  1.6637	   1.664	  98.795
 1976	 26.6100	  1.6637	   1.664	  98.845
 1977	 26.6100	  1.6650	   1.665	  98.895
 1978	 26.6200	  1.6662	   1.666	  98.945
 1979	 26.6200	  1.6662	   1.666	  98.995
 1980	 26.6200	  1.6675	   1.668	  99.045
 1981	 26.6200	  1.6687	   1.669	  99.095
 1982	 26.6200	  1.6687	   1.669	  99.145
 1983	 26.6200	  1.6700	   1.670	  99.195
 1984	 26.6300	  1.6712	   1.671	  99.245
 1985	 26.6300	  1.6712	   1.671	  99.295
 1986	 26.6300	  1.6725	   1.673	  99.345
 1987	 26.6400	  1.6737	   1.674	  99.395
 1988	 26.6300	  1.6737	   1.674	  99.445
 1989	 26.6400	  1.6750	   1.675	  99.495
 1990	 26.6400	  1.6762	   1.676	  99.545
 1991	 26.6400	  1.6762	   1.676	  99.595
 1992	 26.6400	  1.6775	   1.678	  99.645
 1993	 26.6500	  1.6787	   1.679	  99.695
 1994	 26.6500	  1.6787	   1.679	  99.745
 1995	 26.6500	  1.6800	   1.680	  99.795
 1996	 26.6600	  1.6812	   1.681	  99.845
 1997	 26.6600	  1.6812	   1.681	  99.895
 1998	 26.6600	  1.6825	   1.683	  99.945
 1999	 26.6600	  1.6837	   1.684	  99.995
 2000	 26.6600	  1.6837	   1.684	 100.045
 2001	 26.6600	  1.6850	   1.685	 100.095
 2002	 26.6700	  1.6862	   1.686	 100.145
 2003	 26.6700	  1.6862	   1.686	 100.195
 2004	 26.6700	  1.6875	   1.688	 100.245
 2005	 26.6800	  1.6887	   1.689	 100.295
 2006	 26.6800	  1.6887	   1.689	 100.345
 2007	 26.6800	  1.6900	   1.690	 100.395
 2008	 26.6800	  1.6912	   1.691	 100.445
 2009	 26.6800	  1.6912	   1.691	 100.495
 2010	 26.6800	  1.6925	   1.692	 100.545
 2011	 26.6800	  1.6937	   1.694	 100.595
 2012	 26.6900	  1.6937	   1.694	 100.645
 2013	 26.6900	  1.6950	   1.695	 100.695
 2014	 26.6900	  1.6962	   1.696	 100.745
 2015	 26.6900	  1.6962	   1.696	 100.795
 2016	 26.7000	  1.6975	   1.697	 100.845
 2017	 26.7000	  1.6988	   1.699	 100.895
 2018	 26.7000	  1.6988	   1.699	 100.945
 2019	 26.7000	  1.7000	   1.700	 100.995
 2020	 26.7000	  1.7012	   1.701	 101.045
 2021	 26.7100	  1.7025	   1.702	 101.095
 2022	 26.7100	  1.7025	   1.702	 101.145
 2023	 26.7100	  1.7038	   1.704	 101.195
 2024	 26.7100	  1.7038	   1.704	 101.245
 2025	 26.7100	  1.7050	   1.705	 101.295
 2026	 26.7200	  1.7062	   1.706	 101.345
 2027	 26.7200	  1.7062	   1.706	 101.395
 2028	 26.7200	  1.7075	   1.707	 101.445
 2029	 26.7200	  1.7088	   1.709	 101.495
 2030	 26.7200	  1.7088	   1.709	 101.545
 2031	 26.7300	  1.7100	   1.710	 101.595
 2032	 26.7300	  1.7112	   1.711	 101.645
 2033	 26.7300	  1.7125	   1.712	 101.695
 2034	 26.7400	  1.7125	   1.712	 101.745
 2035	 26.7400	  1.7138	   1.714	 101.795
 2036	 26.7400	  1.7138	   1.714	 101.845
 2037	 26.7400	  1.7150	   1.715	 101.895
 2038	 26.7500	  1.7162	   1.716	 101.945
 2039	 26.7500	  1.7162	   1.716	 101.995
 2040	 26.7500	  1.7175	   1.717	 102.045
 2041	 26.7500	  1.7188	   1.719	 102.095
 2042	 26.7500	  1.7188	   1.719	 102.145
 2043	 26.7600	  1.7200	   1.720	 102.195
 2044	 26.7600	  1.7212	   1.721	 102.245
 2045	 26.7600	  1.7225	   1.722	 102.295
 2046	 26.7600	  1.7225	   1.722	 102.345
 2047	 26.7600	  1.7237	   1.724	 102.395
 2048	 26.7700	  1.7250	   1.725	 102.445
 2049	 26.7700	  1.7250	   1.725	 102.495
 2050	 26.7700	  1.7262	   1.726	 102.545
 2051	 26.7700	  1.7262	   1.726	 102.595
 2052	 26.7700	  1.7275	   1.727	 102.645
 2053	 26.7700	  1.7287	   1.729	 102.695
 2054	 26.7800	  1.7300	   1.730	 102.745
 2055	 26.7800	  1.7300	   1.730	 102.795
 2056	 26.7800	  1.7312	   1.731	 102.845
 2057	 26.7800	  1.7325	   1.732	 102.895
 2058	 26.7900	  1.7325	   1.732	 102.945
 2059	 26.7900	  1.7337	   1.734	 102.995
 2060	 26.7900	  1.7350	   1.735	 103.045
 2061	 26.7900	  1.7350	   1.735	 103.095
 2062	 26.7900	  1.7362	   1.736	 103.145
 2063	 26.8000	  1.7375	   1.737	 103.195
 2064	 26.8000	  1.7375	   1.737	 103.245
 2065	 26.8000	  1.7387	   1.739	 103.295
 2066	 26.8000	  1.7400	   1.740	 103.345
 2067	 26.8000	  1.7400	   1.740	 103.395
 2068	 26.8000	  1.7412	   1.741	 103.445
 2069	 26.8100	  1.7425	   1.742	 103.495
 2070	 26.8100	  1.7425	   1.742	 103.545
 2071	 26.8100	  1.7437	   1.744	 103.595
 2072	 26.8100	  1.7450	   1.745	 103.645
 2073	 26.8100	  1.7450	   1.745	 103.695
 2074	 26.8200	  1.7462	   1.746	 103.745
 2075	 26.8200	  1.7475	   1.747	 103.795
 2076	 26.8200	  1.7475	   1.747	 103.845
 2077	 26.8200	  1.7487	   1.749	 103.895
 2078	 26.8300	  1.7500	   1.750	 103.945
 2079	 26.8300	  1.7500	   1.750	 103.995
 2080	 26.8300	  1.7512	   1.751	 104.045
 2081	 26.8300	  1.7525	   1.752	 104.095
 2082	 26.8300	  1.7525	   1.752	 104.145
 2083	 26.8400	  1.7537	   1.754	 104.195
 2084	 26.8400	  1.7550	   1.755	 104.245
 2085	 26.8400	  1.7550	   1.755	 104.295
 2086	 26.8400	  1.7562	   1.756	 104.345
 2087	 26.8400	  1.7575	   1.757	 104.395
 2088	 26.8400	  1.7575	   1.757	 104.445
 2089	 26.8500	  1.7587	   1.759	 104.495
 2090	 26.8500	  1.7600	   1.760	 104.545
 2091	 26.8500	  1.7600	   1.760	 104.595
 2092	 26.8500	  1.7613	   1.761	 104.645
 2093	 26.8600	  1.7625	   1.762	 104.695
 2094	 26.8600	  1.7625	   1.762	 104.745
 2095	 26.8600	  1.7637	   1.764	 104.795
 2096	 26.8600	  1.7650	   1.765	 104.845
 2097	 26.8700	  1.7650	   1.765	 104.895
 2098	 26.8700	  1.7663	   1.766	 104.945
 2099	 26.8700	  1.7675	   1.767	 104.995
 2100	 26.8700	  1.7675	   1.767	 105.045
 2101	 26.8800	  1.7687	   1.769	 105.095
 2102	 26.8800	  1.7700	   1.770	 105.145
 2103	 26.8800	  1.7700	   1.770	 105.195
 2104	 26.8800	  1.7713	   1.771	 105.245
 2105	 26.8800	  1.7725	   1.772	 105.295
 2106	 26.8800	  1.7725	   1.772	 105.345
 2107	 26.8800	  1.7737	   1.774	 105.395
 2108	 26.8900	  1.7737	   1.774	 105.445
 2109	 26.8900	  1.7750	   1.775	 105.495
 2110	 26.8900	  1.7763	   1.776	 105.545
 2111	 26.9000	  1.7763	   1.776	 105.595
 2112	 26.9000	  1.7775	   1.777	 105.645
 2113	 26.9000	  1.7787	   1.779	 105.695
 2114	 26.9000	  1.7787	   1.779	 105.745
 2115	 26.9000	  1.7800	   1.780	 105.795
 2116	 26.9000	  1.7812	   1.781	 105.845
 2117	 26.9000	  1.7825	   1.782	 105.895
 2118	 26.9100	  1.7825	   1.782	 105.945
 2119	 26.9100	  1.7837	   1.784	 105.995
 2120	 26.9100	  1.7837	   1.784	 106.045
 2121	 26.9200	  1.7850	   1.785	 106.095
 2122	 26.9200	  1.7862	   1.786	 106.145
 2123	 26.9200	  1.7862	   1.786	 106.195
 2124	 26.9200	  1.7875	   1.787	 106.245
 2125	 26.9200	  1.7887	   1.789	 106.295
 2126	 26.9300	  1.7887	   1.789	 106.345
 2127	 26.9300	  1.7900	   1.790	 106.395
 2128	 26.9300	  1.7912	   1.791	 106.445
 2129	 26.9300	  1.7925	   1.793	 106.495
 2130	 26.9400	  1.7925	   1.793	 106.545
 2131	 26.9400	  1.7937	   1.794	 106.595
 2132	 26.9400	  1.7937	   1.794	 106.645
 2133	 26.9400	  1.7950	   1.795	 106.695
 2134	 26.9400	  1.7962	   1.796	 106.745
 2135	 26.9400	  1.7962	   1.796	 106.795
 2136	 26.9500	  1.7975	   1.798	 106.845
 2137	 26.9500	  1.7987	   1.799	 106.895
 2138	 26.9500	  1.7987	   1.799	 106.945
 2139	 26.9500	  1.8000	   1.800	 106.995
 2140	 26.9500	  1.8012	   1.801	 107.045
 2141	 26.9600	  1.8025	   1.803	 107.095
 2142	 26.9600	  1.8025	   1.803	 107.145
 2143	 26.9600	  1.8037	   1.804	 107.195
 2144	 26.9600	  1.8050	   1.805	 107.245
 2145	 26.9600	  1.8050	   1.805	 107.295
 2146	 26.9700	  1.8062	   1.806	 107.345
 2147	 26.9700	  1.8075	   1.808	 107.395
 2148	 26.9700	  1.8075	   1.808	 107.445
 2149	 26.9700	  1.8087	   1.809	 107.495
