0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	5987
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 4198	  0.4032	 35.0837	  35.084	 209.945
 4199	  0.4032	 35.0925	  35.092	 209.995
 4200	  0.4036	 35.1012	  35.101	 210.045
 4201	  0.4044	 35.1087	  35.109	 210.095
 4202	  0.4036	 35.1175	  35.118	 210.145
 4203	  0.4036	 35.1262	  35.126	 210.195
 4204	  0.4036	 35.1350	  35.135	 210.245
 4205	  0.4036	 35.1425	  35.142	 210.295
 4206	  0.4044	 35.1512	  35.151	 210.345
 4207	  0.4036	 35.1600	  35.160	 210.395
 4208	  0.4032	 35.1675	  35.167	 210.445
 4209	  0.4032	 35.1763	  35.176	 210.495
 4210	  0.4036	 35.1850	  35.185	 210.545
 4211	  0.4040	 35.1925	  35.193	 210.595
 4212	  0.4040	 35.2012	  35.201	 210.645
 4213	  0.4044	 35.2100	  35.210	 210.695
 4214	  0.4044	 35.2175	  35.217	 210.745
 4215	  0.4044	 35.2262	  35.226	 210.795
 4216	  0.4040	 35.2350	  35.235	 210.845
 4217	  0.4040	 35.2437	  35.244	 210.895
 4218	  0.4044	 35.2512	  35.251	 210.945
 4219	  0.4040	 35.2600	  35.260	 210.995
 4220	  0.4040	 35.2687	  35.269	 211.045
 4221	  0.4044	 35.2762	  35.276	 211.095
 4222	  0.4048	 35.2850	  35.285	 211.145
 4223	  0.4048	 35.2938	  35.294	 211.195
 4224	  0.4048	 35.3013	  35.301	 211.245
 4225	  0.4056	 35.3100	  35.310	 211.295
 4226	  0.4048	 35.3187	  35.319	 211.345
 4227	  0.4052	 35.3275	  35.327	 211.395
 4228	  0.4052	 35.3350	  35.335	 211.445
 4229	  0.4052	 35.3438	  35.344	 211.495
 4230	  0.4048	 35.3525	  35.353	 211.545
 4231	  0.4048	 35.3600	  35.360	 211.595
 4232	  0.4048	 35.3687	  35.369	 211.645
 4233	  0.4048	 35.3775	  35.377	 211.695
