Index,Load (kN),Defor (mm)
9911,12.664,4.6323
9912,12.664,4.6335
9913,12.66,4.6335
9914,12.66,4.6348
9915,12.66,4.636
9916,12.656,4.636
9917,12.656,4.6373
9918,12.656,4.6385
9919,12.652,4.6385
9920,12.652,4.6398
9921,12.652,4.641
9922,12.648,4.641
9923,12.648,4.6423
9924,12.644,4.6435
9925,12.644,4.6435
9926,12.644,4.6448
9927,12.644,4.646
9928,12.64,4.646
9929,12.64,4.6473
9930,12.636,4.6485
9931,12.636,4.6485
9932,12.632,4.6498
9933,12.632,4.651
9934,12.632,4.651
9935,12.628,4.6523
9936,12.628,4.6535
9937,12.628,4.6535
9938,12.628,4.6548
9939,12.624,4.656
9940,12.624,4.656
9941,12.624,4.6573
9942,12.624,4.6585
9943,12.62,4.6585
9944,12.62,4.6598
9945,12.616,4.661
9946,12.616,4.661
9947,12.616,4.6623
9948,12.612,4.6635
9949,12.612,4.6635
9950,12.608,4.6648
9951,12.608,4.666
9952,12.608,4.666
9953,12.608,4.6673
9954,12.608,4.6685
9955,12.604,4.6685
9956,12.604,4.6698
9957,12.6,4.671
9958,12.596,4.671
9959,12.596,4.6723
9960,12.596,4.6735
9961,12.592,4.6735
9962,12.592,4.6748
9963,12.592,4.676
9964,12.588,4.676
9965,12.588,4.6773
9966,12.588,4.6785
9967,12.584,4.6785
9968,12.58,4.6798
9969,12.584,4.681
9970,12.58,4.681
9971,12.58,4.6823
9972,12.58,4.6835
9973,12.576,4.6848
9974,12.576,4.6848
9975,12.576,4.686
9976,12.572,4.6873
9977,12.572,4.6873
9978,12.568,4.6885
9979,12.568,4.6898
9980,12.568,4.6898
9981,12.568,4.691
9982,12.564,4.6923
9983,12.56,4.6923
9984,12.56,4.6935
9985,12.56,4.6948
9986,12.56,4.6948
9987,12.556,4.696
9988,12.556,4.6973
9989,12.552,4.6973
9990,12.552,4.6985
9991,12.552,4.6998
9992,12.548,4.6998
9993,12.548,4.701
9994,12.544,4.7023
9995,12.544,4.7023
9996,12.544,4.7035
9997,12.54,4.7048
9998,12.54,4.7048
9999,12.536,4.706
10000,12.536,4.7073
10001,12.536,4.7073
10002,12.536,4.7085
10003,12.532,4.7098
10004,12.532,4.7098
10005,12.528,4.711
10006,12.528,4.7123
10007,12.528,4.7123
10008,12.528,4.7135
10009,12.524,4.7148
10010,12.524,4.7148
10011,12.52,4.716
10012,12.52,4.7173
10013,12.52,4.7173
10014,12.516,4.7185
10015,12.516,4.7198
10016,12.512,4.7198
10017,12.512,4.721
10018,12.512,4.7223
10019,12.512,4.7223
10020,12.508,4.7235
10021,12.508,4.7248
10022,12.504,4.7248
10023,12.504,4.726
10024,12.504,4.7273
10025,12.504,4.7273
10026,12.5,4.7285
10027,12.5,4.7298
10028,12.496,4.7298
10029,12.496,4.731
10030,12.496,4.7323
10031,12.492,4.7323
10032,12.492,4.7335
10033,12.492,4.7348
10034,12.488,4.7348
10035,12.488,4.736
10036,12.484,4.7373
10037,12.484,4.7373
10038,12.484,4.7385
10039,12.48,4.7398
10040,12.48,4.7398
10041,12.48,4.741
10042,12.476,4.7423
10043,12.476,4.7423
10044,12.472,4.7435
10045,12.472,4.7448
10046,12.472,4.7448
10047,12.472,4.746
10048,12.468,4.7473
10049,12.468,4.7473
10050,12.464,4.7485
10051,12.464,4.7498
10052,12.46,4.7498
10053,12.46,4.751
10054,12.46,4.7523
10055,12.456,4.7523
10056,12.456,4.7535
10057,12.452,4.7548
10058,12.452,4.7548
10059,12.452,4.756
10060,12.452,4.7573
10061,12.448,4.7573
10062,12.448,4.7585
10063,12.444,4.7598
10064,12.444,4.7598
10065,12.44,4.761
10066,12.444,4.7623
10067,12.44,4.7623
10068,12.44,4.7635
10069,12.436,4.7648
10070,12.436,4.7648
10071,12.436,4.766
10072,12.432,4.7673
10073,12.432,4.7673
10074,12.428,4.7685
10075,12.428,4.7698
10076,12.428,4.7698
10077,12.428,4.771
10078,12.424,4.7723
10079,12.424,4.7723
10080,12.42,4.7735
10081,12.42,4.7748
10082,12.42,4.7748
10083,12.416,4.776
10084,12.416,4.7773
10085,12.412,4.7773
10086,12.412,4.7785
10087,12.412,4.7798
10088,12.408,4.7798
10089,12.408,4.781
10090,12.404,4.7823
10091,12.404,4.7823
10092,12.4,4.7835
10093,12.4,4.7848
10094,12.396,4.7848
10095,12.396,4.786
10096,12.392,4.786
10097,12.392,4.7873
10098,12.392,4.7885
10099,12.392,4.7885
10100,12.392,4.7898
10101,12.388,4.791
10102,12.388,4.791
10103,12.384,4.7923
10104,12.384,4.7935
10105,12.384,4.7935
10106,12.384,4.7948
10107,12.384,4.796
10108,12.38,4.7973
10109,12.38,4.7973
10110,12.376,4.7985
10111,12.376,4.7998
10112,12.372,4.7998
10113,12.372,4.801
10114,12.372,4.801
10115,12.372,4.8023
10116,12.368,4.8035
10117,12.364,4.8048
10118,12.364,4.8048
10119,12.364,4.806
10120,12.364,4.8073
10121,12.36,4.8073
10122,12.36,4.8085
10123,12.356,4.8098
10124,12.356,4.8098
10125,12.356,4.811
10126,12.352,4.8123
10127,12.352,4.8123
10128,12.348,4.8135
10129,12.348,4.8148
10130,12.344,4.8148
10131,12.344,4.816
10132,12.344,4.8173
10133,12.34,4.8173
10134,12.34,4.8185
10135,12.336,4.8198
10136,12.336,4.8198
10137,12.336,4.821
10138,12.332,4.8223
10139,12.332,4.8223
10140,12.328,4.8235
10141,12.332,4.8248
10142,12.328,4.8248
10143,12.328,4.826
10144,12.324,4.8273
10145,12.324,4.8273
10146,12.324,4.8285
10147,12.32,4.8298
10148,12.316,4.8298
10149,12.316,4.831
10150,12.316,4.8323
10151,12.316,4.8323
10152,12.312,4.8335
10153,12.312,4.8348
10154,12.308,4.8348
10155,12.308,4.836
10156,12.304,4.8373
10157,12.304,4.8373
10158,12.304,4.8385
10159,12.3,4.8398
10160,12.3,4.841
10161,12.3,4.841
10162,12.296,4.8423
10163,12.296,4.8423
10164,12.292,4.8435
10165,12.292,4.8448
10166,12.292,4.8448
10167,12.288,4.846
10168,12.288,4.8473
10169,12.284,4.8473
10170,12.284,4.8485
10171,12.284,4.8498
10172,12.28,4.851
10173,12.28,4.851
10174,12.28,4.8523
10175,12.276,4.8535
10176,12.276,4.8535
10177,12.272,4.8548
10178,12.272,4.856
10179,12.272,4.856
10180,12.268,4.8573
10181,12.268,4.8585
10182,12.268,4.8585
10183,12.264,4.8598
10184,12.264,4.861
10185,12.264,4.861
10186,12.26,4.8623
10187,12.26,4.8635
10188,12.256,4.8635
10189,12.256,4.8648
10190,12.256,4.866
10191,12.256,4.866
10192,12.252,4.8673
10193,12.248,4.8685
10194,12.248,4.8685
10195,12.244,4.8698
10196,12.244,4.871
10197,12.244,4.871
10198,12.24,4.8723
10199,12.24,4.8735
10200,12.236,4.8735
10201,12.236,4.8748
10202,12.236,4.876
10203,12.232,4.876
10204,12.232,4.8773
10205,12.232,4.8785
10206,12.228,4.8785
10207,12.228,4.8798
10208,12.224,4.881
10209,12.224,4.881
10210,12.224,4.8823
10211,12.22,4.8835
10212,12.22,4.8835
10213,12.22,4.8848
10214,12.216,4.886
10215,12.212,4.886
10216,12.212,4.8873
10217,12.212,4.8885
10218,12.208,4.8885
10219,12.208,4.8898
10220,12.208,4.891
10221,12.208,4.891
10222,12.204,4.8923
10223,12.204,4.8935
10224,12.2,4.8935
10225,12.2,4.8948
10226,12.196,4.896
10227,12.196,4.896
10228,12.192,4.8973
10229,12.192,4.8985
10230,12.192,4.8985
10231,12.188,4.8998
10232,12.184,4.901
10233,12.188,4.901
10234,12.184,4.9023
10235,12.184,4.9035
10236,12.18,4.9035
10237,12.18,4.9048
10238,12.18,4.906
10239,12.176,4.906
10240,12.176,4.9073
10241,12.172,4.9085
10242,12.172,4.9085
10243,12.168,4.9098
10244,12.168,4.911
10245,12.168,4.911
10246,12.168,4.9123
10247,12.164,4.9135
10248,12.164,4.9135
10249,12.16,4.9148
10250,12.16,4.916
10251,12.156,4.916
10252,12.156,4.9173
10253,12.156,4.9185
10254,12.152,4.9185
10255,12.152,4.9198
10256,12.152,4.921
10257,12.148,4.921
10258,12.148,4.9223
10259,12.144,4.9235
10260,12.144,4.9235
10261,12.144,4.9248
10262,12.14,4.926
10263,12.14,4.926
10264,12.136,4.9273
10265,12.136,4.9285
10266,12.136,4.9285
10267,12.132,4.9298
10268,12.132,4.931
10269,12.132,4.931
10270,12.128,4.9323
10271,12.128,4.9335
10272,12.124,4.9335
10273,12.124,4.9348
10274,12.124,4.936
10275,12.124,4.936
10276,12.12,4.9373
10277,12.116,4.9385
10278,12.116,4.9385
10279,12.116,4.9398
10280,12.112,4.941
10281,12.112,4.941
10282,12.112,4.9423
10283,12.108,4.9435
10284,12.108,4.9435
10285,12.104,4.9448
10286,12.104,4.946
10287,12.104,4.946
10288,12.1,4.9473
10289,12.1,4.9485
10290,12.096,4.9485
10291,12.096,4.9498
10292,12.096,4.951
10293,12.092,4.951
10294,12.092,4.9523
10295,12.092,4.9535
10296,12.088,4.9535
10297,12.088,4.9548
10298,12.084,4.956
10299,12.084,4.956
10300,12.084,4.9573
10301,12.08,4.9585
10302,12.08,4.9585
10303,12.076,4.9598
10304,12.076,4.961
10305,12.072,4.961
10306,12.072,4.9623
10307,12.072,4.9635
10308,12.068,4.9635
10309,12.068,4.9648
10310,12.064,4.966
10311,12.064,4.966
10312,12.06,4.9673
10313,12.06,4.9685
10314,12.056,4.9685
10315,12.056,4.9698
10316,12.052,4.971
10317,12.052,4.971
10318,12.052,4.9723
10319,12.048,4.9735
10320,12.048,4.9735
10321,12.048,4.9748
10322,12.044,4.976
10323,12.044,4.976
10324,12.044,4.9773
10325,12.04,4.9785
10326,12.04,4.9785
10327,12.04,4.9798
10328,12.036,4.981
10329,12.036,4.981
10330,12.032,4.9823
10331,12.032,4.9835
10332,12.032,4.9835
10333,12.028,4.9848
10334,12.028,4.986
10335,12.028,4.986
10336,12.024,4.9873
10337,12.024,4.9885
10338,12.024,4.9885
10339,12.02,4.9898
10340,12.016,4.991
10341,12.016,4.991
10342,12.016,4.9923
10343,12.012,4.9935
10344,12.012,4.9935
10345,12.008,4.9948
10346,12.008,4.996
10347,12.004,4.996
10348,12.004,4.9973
10349,12.004,4.9985
10350,12.0,4.9985
10351,12.0,4.9998
10352,12.0,5.001
10353,11.996,5.001
10354,11.996,5.0023
10355,11.996,5.0035
10356,11.992,5.0035
10357,11.992,5.0048
10358,11.992,5.006
10359,11.988,5.006
10360,11.988,5.0073
10361,11.984,5.0085
10362,11.984,5.0085
10363,11.98,5.0098
10364,11.98,5.011
10365,11.98,5.011
10366,11.976,5.0123
10367,11.972,5.0135
10368,11.972,5.0135
10369,11.968,5.0148
10370,11.968,5.016
10371,11.968,5.016
10372,11.964,5.0173
10373,11.964,5.0185
10374,11.96,5.0185
10375,11.96,5.0198
10376,11.96,5.021
10377,11.956,5.021
10378,11.956,5.0223
10379,11.952,5.0235
10380,11.956,5.0235
10381,11.952,5.0248
10382,11.952,5.026
10383,11.948,5.026
10384,11.944,5.0273
10385,11.944,5.0285
10386,11.94,5.0285
10387,11.94,5.0298
10388,11.94,5.031
10389,11.94,5.031
10390,11.936,5.0323
10391,11.936,5.0335
10392,11.932,5.0335
10393,11.932,5.0348
10394,11.928,5.036
10395,11.928,5.036
10396,11.928,5.0373
10397,11.924,5.0385
10398,11.924,5.0385
10399,11.924,5.0398
10400,11.92,5.041
10401,11.92,5.041
10402,11.916,5.0423
10403,11.916,5.0435
10404,11.912,5.0435
10405,11.912,5.0448
10406,11.912,5.0448
10407,11.908,5.046
10408,11.908,5.0473
10409,11.908,5.0485
10410,11.904,5.0485
10411,11.904,5.0498
10412,11.9,5.051
10413,11.9,5.051
10414,11.896,5.0523
10415,11.896,5.0535
10416,11.892,5.0535
10417,11.892,5.0548
10418,11.888,5.056
10419,11.888,5.056
10420,11.884,5.0573
10421,11.884,5.0585
10422,11.884,5.0585
10423,11.88,5.0598
10424,11.88,5.061
10425,11.88,5.061
10426,11.876,5.0623
10427,11.876,5.0635
10428,11.872,5.0635
10429,11.872,5.0648
10430,11.872,5.066
10431,11.868,5.066
10432,11.868,5.0673
10433,11.864,5.0685
10434,11.864,5.0685
10435,11.86,5.0698
10436,11.86,5.071
10437,11.86,5.071
10438,11.856,5.0723
10439,11.856,5.0735
10440,11.852,5.0735
10441,11.852,5.0748
10442,11.852,5.076
10443,11.848,5.076
10444,11.848,5.0773
10445,11.848,5.0785
10446,11.844,5.0785
10447,11.844,5.0798
10448,11.84,5.081
10449,11.84,5.081
10450,11.836,5.0823
10451,11.836,5.0835
10452,11.832,5.0835
10453,11.832,5.0848
10454,11.828,5.086
10455,11.828,5.086
10456,11.828,5.0873
10457,11.824,5.0885
10458,11.824,5.0885
10459,11.82,5.0898
10460,11.82,5.091
10461,11.82,5.091
10462,11.816,5.0923
10463,11.816,5.0935
10464,11.812,5.0935
10465,11.812,5.0948
10466,11.808,5.096
10467,11.808,5.096
10468,11.804,5.0973
10469,11.804,5.0985
10470,11.804,5.0985
10471,11.8,5.0998
10472,11.8,5.101
10473,11.8,5.101
10474,11.796,5.1023
10475,11.796,5.1035
10476,11.796,5.1035
10477,11.792,5.1048
10478,11.788,5.106
10479,11.788,5.106
10480,11.784,5.1073
10481,11.784,5.1085
10482,11.784,5.1098
10483,11.784,5.1098
10484,11.78,5.111
10485,11.78,5.111
10486,11.776,5.1123
10487,11.776,5.1135
10488,11.772,5.1148
10489,11.768,5.1148
10490,11.768,5.116
10491,11.768,5.1173
10492,11.764,5.1173
10493,11.764,5.1185
10494,11.764,5.1198
10495,11.76,5.1198
10496,11.76,5.121
10497,11.756,5.1223
10498,11.756,5.1223
10499,11.752,5.1235
10500,11.752,5.1248
10501,11.752,5.1248
10502,11.748,5.126
10503,11.748,5.1273
10504,11.744,5.1273
10505,11.744,5.1285
10506,11.744,5.1298
10507,11.74,5.1298
10508,11.74,5.131
10509,11.736,5.1323
10510,11.736,5.1323
10511,11.732,5.1335
10512,11.732,5.1348
10513,11.728,5.1348
10514,11.728,5.136
10515,11.728,5.1373
10516,11.724,5.1373
10517,11.724,5.1385
10518,11.72,5.1398
10519,11.72,5.1398
10520,11.716,5.141
10521,11.716,5.1423
10522,11.712,5.1423
10523,11.712,5.1435
10524,11.712,5.1448
10525,11.708,5.1448
10526,11.708,5.146
10527,11.704,5.1473
10528,11.704,5.1473
10529,11.704,5.1485
10530,11.7,5.1498
10531,11.7,5.1498
10532,11.696,5.151
10533,11.696,5.1523
10534,11.692,5.1523
10535,11.692,5.1535
10536,11.688,5.1548
10537,11.688,5.1548
10538,11.688,5.156
10539,11.684,5.1573
10540,11.684,5.1573
10541,11.68,5.1585
10542,11.68,5.1598
10543,11.68,5.1598
10544,11.676,5.161
10545,11.676,5.161
10546,11.672,5.1623
10547,11.672,5.1635
10548,11.668,5.1635
10549,11.668,5.1648
10550,11.668,5.166
10551,11.664,5.166
10552,11.664,5.1673
10553,11.66,5.1685
10554,11.66,5.1685
10555,11.656,5.1698
10556,11.656,5.171
10557,11.652,5.171
10558,11.652,5.1723
10559,11.652,5.1735
10560,11.648,5.1735
10561,11.648,5.1748
10562,11.644,5.176
10563,11.644,5.176
10564,11.644,5.1773
10565,11.64,5.1785
10566,11.64,5.1785
10567,11.636,5.1798
10568,11.636,5.181
10569,11.632,5.181
10570,11.632,5.1823
10571,11.628,5.1835
10572,11.628,5.1835
10573,11.628,5.1848
10574,11.624,5.186
10575,11.624,5.186
10576,11.62,5.1873
10577,11.62,5.1885
10578,11.616,5.1885
10579,11.616,5.1898
10580,11.612,5.191
10581,11.612,5.191
10582,11.608,5.1923
10583,11.608,5.1935
10584,11.608,5.1935
10585,11.604,5.1948
10586,11.604,5.196
10587,11.6,5.196
10588,11.6,5.1973
10589,11.6,5.1985
10590,11.596,5.1985
10591,11.596,5.1998
10592,11.592,5.201
10593,11.592,5.201
10594,11.592,5.2023
10595,11.588,5.2035
10596,11.588,5.2035
10597,11.584,5.2048
10598,11.584,5.206
10599,11.58,5.206
10600,11.58,5.2073
10601,11.576,5.2085
10602,11.576,5.2085
10603,11.576,5.2098
10604,11.572,5.211
10605,11.572,5.211
10606,11.568,5.2123
10607,11.568,5.2135
10608,11.564,5.2135
10609,11.564,5.2148
10610,11.564,5.216
10611,11.56,5.216
10612,11.56,5.2173
10613,11.556,5.2185
10614,11.556,5.2185
10615,11.552,5.2198
10616,11.548,5.221
10617,11.548,5.221
10618,11.548,5.2223
10619,11.548,5.2235
10620,11.544,5.2235
10621,11.54,5.2248
10622,11.54,5.226
10623,11.54,5.226
10624,11.536,5.2273
10625,11.532,5.2285
10626,11.532,5.2285
10627,11.528,5.2298
10628,11.528,5.231
10629,11.528,5.231
10630,11.524,5.2323
10631,11.524,5.2335
10632,11.52,5.2335
10633,11.52,5.2348
10634,11.52,5.236
10635,11.516,5.236
10636,11.516,5.2373
10637,11.516,5.2385
10638,11.512,5.2385
10639,11.508,5.2398
10640,11.508,5.241
10641,11.504,5.241
10642,11.504,5.2423
10643,11.5,5.2435
10644,11.5,5.2435
10645,11.496,5.2448
10646,11.496,5.246
10647,11.492,5.246
10648,11.492,5.2473
10649,11.492,5.2485
10650,11.488,5.2485
10651,11.488,5.2498
10652,11.484,5.251
10653,11.484,5.251
10654,11.484,5.2523
10655,11.48,5.2535
10656,11.476,5.2535
10657,11.476,5.2548
10658,11.472,5.256
10659,11.472,5.256
10660,11.472,5.2573
10661,11.468,5.2585
10662,11.468,5.2585
10663,11.464,5.2598
10664,11.464,5.261
10665,11.464,5.261
10666,11.46,5.2623
10667,11.46,5.2635
10668,11.456,5.2635
10669,11.456,5.2648
10670,11.456,5.266
10671,11.452,5.266
10672,11.448,5.2673
10673,11.448,5.2685
10674,11.448,5.2685
10675,11.444,5.2698
10676,11.44,5.271
10677,11.44,5.271
10678,11.44,5.2723
10679,11.436,5.2735
10680,11.436,5.2735
10681,11.432,5.2748
10682,11.432,5.276
10683,11.432,5.276
10684,11.428,5.2773
10685,11.428,5.2785
10686,11.424,5.2785
10687,11.424,5.2798
10688,11.424,5.281
10689,11.42,5.281
10690,11.416,5.2823
10691,11.416,5.2835
10692,11.412,5.2835
10693,11.412,5.2848
10694,11.408,5.286
10695,11.408,5.286
10696,11.404,5.2873
10697,11.404,5.2885
10698,11.404,5.2885
10699,11.4,5.2898
10700,11.4,5.291
10701,11.396,5.291
10702,11.396,5.2923
10703,11.392,5.2935
10704,11.388,5.2935
10705,11.392,5.2948
10706,11.388,5.296
10707,11.384,5.296
10708,11.384,5.2973
10709,11.384,5.2985
10710,11.38,5.2998
10711,11.376,5.2998
10712,11.376,5.301
10713,11.376,5.301
10714,11.372,5.3023
10715,11.372,5.3035
10716,11.368,5.3035
10717,11.364,5.3048
10718,11.368,5.306
10719,11.364,5.306
10720,11.364,5.3073
10721,11.36,5.3085
10722,11.36,5.3098
10723,11.356,5.3098
10724,11.356,5.311
10725,11.352,5.311
10726,11.352,5.3123
10727,11.348,5.3135
10728,11.348,5.3135
10729,11.344,5.3148
10730,11.344,5.316
10731,11.344,5.3173
10732,11.34,5.3173
10733,11.336,5.3185
10734,11.336,5.3198
10735,11.336,5.3198
10736,11.332,5.321
10737,11.328,5.321
10738,11.328,5.3223
10739,11.324,5.3235
10740,11.324,5.3248
10741,11.324,5.3248
10742,11.324,5.326
10743,11.32,5.3273
10744,11.316,5.3273
10745,11.316,5.3285
10746,11.312,5.3298
10747,11.312,5.3298
10748,11.308,5.331
10749,11.308,5.331
10750,11.304,5.3323
10751,11.304,5.3335
10752,11.3,5.3348
10753,11.3,5.3348
10754,11.3,5.336
10755,11.296,5.336
10756,11.296,5.3373
10757,11.292,5.3385
10758,11.288,5.3385
10759,11.288,5.3398
10760,11.288,5.341
10761,11.284,5.341
10762,11.284,5.3423
10763,11.28,5.3435
10764,11.28,5.3435
10765,11.276,5.3448
10766,11.276,5.346
10767,11.272,5.346
10768,11.272,5.3473
10769,11.268,5.3485
10770,11.268,5.3485
10771,11.264,5.3498
10772,11.264,5.351
10773,11.264,5.351
10774,11.26,5.3523
10775,11.26,5.3535
10776,11.256,5.3548
10777,11.256,5.3548
10778,11.252,5.356
10779,11.252,5.3573
10780,11.248,5.3573
10781,11.248,5.3585
10782,11.244,5.3598
10783,11.244,5.3598
10784,11.244,5.361
10785,11.24,5.361
10786,11.236,5.3623
10787,11.236,5.3635
10788,11.236,5.3648
10789,11.232,5.3648
10790,11.228,5.366
10791,11.228,5.3673
10792,11.224,5.3673
10793,11.224,5.3685
10794,11.22,5.3698
10795,11.22,5.3698
10796,11.216,5.371
10797,11.216,5.371
10798,11.212,5.3723
10799,11.212,5.3735
10800,11.208,5.3735
10801,11.208,5.3748
10802,11.204,5.376
10803,11.204,5.376
10804,11.204,5.3773
10805,11.2,5.3785
10806,11.2,5.3785
10807,11.196,5.3798
10808,11.196,5.381
10809,11.192,5.381
10810,11.192,5.3823
10811,11.188,5.3835
10812,11.188,5.3848
10813,11.184,5.3848
10814,11.184,5.386
10815,11.18,5.3873
10816,11.18,5.3873
10817,11.18,5.3885
10818,11.176,5.3898
10819,11.172,5.3898
10820,11.168,5.391
10821,11.168,5.3923
10822,11.164,5.3923
10823,11.164,5.3935
10824,11.164,5.3948
10825,11.16,5.3948
10826,11.16,5.396
10827,11.156,5.3973
10828,11.156,5.3973
10829,11.152,5.3985
10830,11.152,5.3998
10831,11.148,5.3998
10832,11.144,5.401
10833,11.144,5.4023
10834,11.144,5.4023
10835,11.14,5.4035
10836,11.136,5.4048
10837,11.136,5.4048
10838,11.136,5.406
10839,11.132,5.4073
10840,11.132,5.4073
10841,11.128,5.4085
10842,11.124,5.4098
10843,11.124,5.4098
10844,11.12,5.411
10845,11.12,5.4123
10846,11.116,5.4123
10847,11.116,5.4135
10848,11.112,5.4148
10849,11.108,5.4148
10850,11.108,5.416
10851,11.104,5.4173
10852,11.104,5.4173
10853,11.1,5.4185
10854,11.1,5.4198
10855,11.096,5.4198
10856,11.096,5.421
10857,11.092,5.4223
10858,11.092,5.4223
10859,11.088,5.4235
10860,11.084,5.4248
10861,11.084,5.4248
10862,11.084,5.426
10863,11.08,5.4273
10864,11.08,5.4273
10865,11.076,5.4285
10866,11.076,5.4298
10867,11.072,5.4298
10868,11.072,5.431
10869,11.068,5.4323
10870,11.064,5.4323
10871,11.064,5.4335
10872,11.06,5.4348
10873,11.06,5.4348
10874,11.056,5.436
10875,11.056,5.4373
10876,11.052,5.4373
10877,11.048,5.4385
10878,11.048,5.4398
10879,11.048,5.4398
10880,11.044,5.441
10881,11.04,5.4423
10882,11.04,5.4423
10883,11.036,5.4435
10884,11.036,5.4448
10885,11.032,5.4448
10886,11.032,5.446
10887,11.028,5.4473
10888,11.028,5.4473
10889,11.024,5.4485
10890,11.024,5.4498
10891,11.02,5.4498
10892,11.016,5.451
10893,11.016,5.4523
10894,11.012,5.4523
10895,11.012,5.4535
10896,11.012,5.4548
10897,11.008,5.4548
10898,11.008,5.456
10899,11.004,5.4573
10900,11.0,5.4573
10901,11.0,5.4585
10902,10.996,5.4598
10903,10.996,5.4598
10904,10.992,5.461
10905,10.992,5.4623
10906,10.988,5.4623
10907,10.988,5.4635
10908,10.984,5.4648
10909,10.984,5.4648
10910,10.98,5.466
10911,10.976,5.4673
10912,10.976,5.4673
10913,10.972,5.4685
10914,10.972,5.4698
10915,10.972,5.4698
10916,10.968,5.471
10917,10.964,5.471
10918,10.964,5.4723
10919,10.96,5.4735
10920,10.96,5.4748
10921,10.956,5.4748
10922,10.956,5.476
10923,10.952,5.4773
10924,10.952,5.4773
10925,10.948,5.4785
10926,10.944,5.4798
10927,10.944,5.4798
10928,10.94,5.481
10929,10.94,5.481
10930,10.936,5.4823
10931,10.932,5.4835
10932,10.932,5.4848
10933,10.932,5.4848
10934,10.928,5.486
10935,10.924,5.4873
10936,10.924,5.4873
10937,10.92,5.4885
10938,10.92,5.4898
10939,10.916,5.4898
10940,10.916,5.491
10941,10.912,5.4923
10942,10.908,5.4923
10943,10.908,5.4935
10944,10.904,5.4948
10945,10.904,5.4948
10946,10.9,5.496
10947,10.896,5.4973
10948,10.892,5.4973
10949,10.892,5.4985
10950,10.892,5.4998
10951,10.888,5.4998
10952,10.884,5.501
10953,10.884,5.501
10954,10.88,5.5023
10955,10.88,5.5035
10956,10.876,5.5048
10957,10.872,5.5048
10958,10.872,5.506
10959,10.868,5.5073
10960,10.868,5.5073
10961,10.864,5.5085
10962,10.864,5.5098
10963,10.86,5.5098
10964,10.856,5.511
10965,10.852,5.5123
10966,10.852,5.5123
10967,10.848,5.5135
10968,10.848,5.5148
10969,10.844,5.5148
10970,10.84,5.516
10971,10.84,5.5173
10972,10.836,5.5173
10973,10.832,5.5185
10974,10.832,5.5198
10975,10.828,5.5198
10976,10.824,5.521
10977,10.824,5.5223
10978,10.82,5.5223
10979,10.816,5.5235
10980,10.816,5.5248
10981,10.812,5.5248
10982,10.808,5.526
10983,10.808,5.5273
10984,10.804,5.5273
10985,10.8,5.5285
10986,10.796,5.5298
10987,10.796,5.5298
10988,10.792,5.531
10989,10.788,5.5323
10990,10.788,5.5323
10991,10.784,5.5335
10992,10.784,5.5348
10993,10.78,5.5348
10994,10.776,5.536
10995,10.776,5.5373
10996,10.772,5.5373
10997,10.768,5.5385
10998,10.768,5.5398
10999,10.764,5.5398
11000,10.764,5.541
11001,10.76,5.5423
11002,10.756,5.5423
11003,10.752,5.5435
11004,10.752,5.5448
11005,10.748,5.5448
11006,10.744,5.546
11007,10.74,5.5473
11008,10.736,5.5473
11009,10.736,5.5485
11010,10.732,5.5498
11011,10.732,5.5498
11012,10.728,5.551
11013,10.724,5.5523
11014,10.72,5.5523
11015,10.716,5.5535
11016,10.716,5.5548
11017,10.712,5.5548
11018,10.708,5.556
11019,10.704,5.5573
11020,10.7,5.5573
11021,10.7,5.5585
11022,10.696,5.5598
11023,10.692,5.5598
11024,10.688,5.561
11025,10.684,5.5623
11026,10.68,5.5623
11027,10.68,5.5635
11028,10.676,5.5648
11029,10.672,5.5648
11030,10.668,5.566
11031,10.668,5.5673
11032,10.66,5.5673
11033,10.66,5.5685
11034,10.656,5.5698
11035,10.648,5.5698
11036,10.636,5.571
11037,10.624,5.5723
11038,10.608,5.5723
11039,10.592,5.5735
11040,10.58,5.5748
11041,10.568,5.5748
11042,10.556,5.576
11043,10.544,5.5773
11044,10.532,5.5773
11045,10.516,5.5785
11046,10.504,5.5798
11047,10.492,5.5798
11048,10.472,5.581
11049,10.456,5.5823
11050,10.44,5.5823
11051,10.42,5.5835
11052,10.396,5.5848
11053,10.372,5.5848
11054,10.348,5.586
11055,10.324,5.5873
11056,10.296,5.5873
11057,10.272,5.5885
11058,10.244,5.5898
11059,10.212,5.5898
11060,7.26,5.5935
11061,0.112,5.5935
11062,0.232,5.5935
11063,0.236,5.5935
11064,0.236,5.5948
11065,0.236,5.596
11066,0.24,5.596
11067,0.24,5.5973
11068,0.24,5.5985
11069,0.236,5.5985
11070,0.236,5.5998
11071,0.236,5.601
11072,0.24,5.601
11073,0.24,5.6023
11074,0.24,5.6023
11075,0.24,5.6035
11076,0.24,5.6048
11077,0.24,5.6048
11078,0.236,5.606
11079,0.24,5.6073
11080,0.24,5.6085
11081,0.24,5.6085
11082,0.24,5.6098
11083,0.24,5.6098
11084,0.24,5.611
11085,0.24,5.6123
11086,0.24,5.6123
11087,0.236,5.6135
11088,0.236,5.6148
11089,0.24,5.6148
11090,0.24,5.616
11091,0.236,5.6173
11092,0.24,5.6173
11093,0.24,5.6185
11094,0.24,5.6198
11095,0.24,5.6198
11096,0.24,5.621
