0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	6462
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 5965	  0.4456	 54.9350	  54.935	 298.295
 5966	  0.4448	 54.9425	  54.942	 298.345
 5967	  0.4448	 54.9512	  54.951	 298.395
 5968	  0.4456	 54.9587	  54.959	 298.445
 5969	  0.4444	 54.9675	  54.967	 298.495
 5970	  0.4452	 54.9762	  54.976	 298.545
 5971	  0.4452	 54.9837	  54.984	 298.595
 5972	  0.4460	 54.9925	  54.993	 298.645
 5973	  0.4460	 55.0012	  55.001	 298.695
 5974	  0.4456	 55.0087	  55.009	 298.745
 5975	  0.4456	 55.0175	  55.017	 298.795
 5976	  0.4456	 55.0250	  55.025	 298.845
 5977	  0.4452	 55.0337	  55.034	 298.895
 5978	  0.4452	 55.0425	  55.042	 298.945
 5979	  0.4448	 55.0513	  55.051	 298.995
 5980	  0.4452	 55.0588	  55.059	 299.045
 5981	  0.4456	 55.0675	  55.067	 299.095
 5982	  0.4452	 55.0762	  55.076	 299.145
 5983	  0.4456	 55.0837	  55.084	 299.195
 5984	  0.4452	 55.0925	  55.092	 299.245
 5985	  0.4448	 55.1012	  55.101	 299.295
 5986	  0.4456	 55.1087	  55.109	 299.345
 5987	  0.4448	 55.1175	  55.118	 299.395
 5988	  0.4456	 55.1250	  55.125	 299.445
 5989	  0.4452	 55.1337	  55.134	 299.495
 5990	  0.4456	 55.1425	  55.142	 299.545
 5991	  0.4460	 55.1512	  55.151	 299.595
 5992	  0.4460	 55.1587	  55.159	 299.645
 5993	  0.4456	 55.1675	  55.167	 299.695
 5994	  0.4464	 55.1763	  55.176	 299.745
 5995	  0.4464	 55.1838	  55.184	 299.795
 5996	  0.4448	 55.1925	  55.192	 299.845
 5997	  0.4456	 55.2012	  55.201	 299.895
 5998	  0.4452	 55.2087	  55.209	 299.945
 5999	  0.4452	 55.2175	  55.217	 299.995
 6000	  0.4460	 55.2262	  55.226	 300.045
 6001	  0.4456	 55.2337	  55.234	 300.095
 6002	  0.4460	 55.2425	  55.243	 300.145
 6003	  0.4460	 55.2512	  55.251	 300.195
 6004	  0.4456	 55.2587	  55.259	 300.245
 6005	  0.4460	 55.2675	  55.267	 300.295
 6006	  0.4456	 55.2750	  55.275	 300.345
 6007	  0.4452	 55.2837	  55.284	 300.395
 6008	  0.4448	 55.2925	  55.292	 300.445
 6009	  0.4464	 55.3013	  55.301	 300.495
 6010	  0.4460	 55.3088	  55.309	 300.545
 6011	  0.4464	 55.3175	  55.317	 300.595
 6012	  0.4460	 55.3250	  55.325	 300.645
 6013	  0.4464	 55.3337	  55.334	 300.695
 6014	  0.4464	 55.3425	  55.342	 300.745
 6015	  0.4460	 55.3512	  55.351	 300.795
 6016	  0.4456	 55.3587	  55.359	 300.845
 6017	  0.4456	 55.3675	  55.368	 300.895
 6018	  0.4456	 55.3762	  55.376	 300.945
 6019	  0.4460	 55.3850	  55.385	 300.995
 6020	  0.4460	 55.3925	  55.392	 301.045
 6021	  0.4460	 55.4012	  55.401	 301.095
 6022	  0.4460	 55.4087	  55.409	 301.145
 6023	  0.4452	 55.4175	  55.417	 301.195
 6024	  0.4456	 55.4263	  55.426	 301.245
 6025	  0.4464	 55.4350	  55.435	 301.295
 6026	  0.4456	 55.4425	  55.442	 301.345
 6027	  0.4460	 55.4512	  55.451	 301.395
 6028	  0.4464	 55.4587	  55.459	 301.445
 6029	  0.4460	 55.4675	  55.467	 301.495
 6030	  0.4460	 55.4762	  55.476	 301.545
 6031	  0.4464	 55.4837	  55.484	 301.595
 6032	  0.4460	 55.4925	  55.493	 301.645
 6033	  0.4460	 55.5012	  55.501	 301.695
 6034	  0.4460	 55.5100	  55.510	 301.745
 6035	  0.4456	 55.5175	  55.517	 301.795
 6036	  0.4456	 55.5262	  55.526	 301.845
 6037	  0.4464	 55.5337	  55.534	 301.895
 6038	  0.4460	 55.5425	  55.542	 301.945
 6039	  0.4460	 55.5513	  55.551	 301.995
 6040	  0.4464	 55.5600	  55.560	 302.045
 6041	  0.4460	 55.5675	  55.567	 302.095
 6042	  0.4460	 55.5762	  55.576	 302.145
 6043	  0.4460	 55.5837	  55.584	 302.195
 6044	  0.4464	 55.5925	  55.592	 302.245
 6045	  0.4464	 55.6012	  55.601	 302.295
 6046	  0.4464	 55.6100	  55.610	 302.345
 6047	  0.4460	 55.6175	  55.618	 302.395
 6048	  0.4460	 55.6262	  55.626	 302.445
 6049	  0.4456	 55.6350	  55.635	 302.495
 6050	  0.4460	 55.6437	  55.644	 302.545
 6051	  0.4464	 55.6512	  55.651	 302.595
 6052	  0.4464	 55.6600	  55.660	 302.645
 6053	  0.4464	 55.6687	  55.669	 302.695
 6054	  0.4464	 55.6763	  55.676	 302.745
 6055	  0.4460	 55.6850	  55.685	 302.795
 6056	  0.4464	 55.6937	  55.694	 302.845
 6057	  0.4468	 55.7012	  55.701	 302.895
 6058	  0.4464	 55.7100	  55.710	 302.945
 6059	  0.4464	 55.7188	  55.719	 302.995
 6060	  0.4468	 55.7262	  55.726	 303.045
 6061	  0.4472	 55.7350	  55.735	 303.095
 6062	  0.4468	 55.7437	  55.744	 303.145
 6063	  0.4472	 55.7512	  55.751	 303.195
 6064	  0.4464	 55.7600	  55.760	 303.245
 6065	  0.4468	 55.7687	  55.769	 303.295
 6066	  0.4468	 55.7775	  55.778	 303.345
 6067	  0.4464	 55.7850	  55.785	 303.395
 6068	  0.4464	 55.7937	  55.794	 303.445
 6069	  0.4464	 55.8025	  55.802	 303.495
 6070	  0.4464	 55.8100	  55.810	 303.545
 6071	  0.4468	 55.8187	  55.819	 303.595
 6072	  0.4460	 55.8275	  55.827	 303.645
 6073	  0.4464	 55.8350	  55.835	 303.695
 6074	  0.4464	 55.8438	  55.844	 303.745
 6075	  0.4460	 55.8525	  55.852	 303.795
 6076	  0.4464	 55.8600	  55.860	 303.845
 6077	  0.4468	 55.8687	  55.869	 303.895
 6078	  0.4468	 55.8775	  55.877	 303.945
 6079	  0.4468	 55.8850	  55.885	 303.995
 6080	  0.4460	 55.8937	  55.894	 304.045
 6081	  0.4468	 55.9025	  55.903	 304.095
 6082	  0.4460	 55.9112	  55.911	 304.145
 6083	  0.4472	 55.9187	  55.919	 304.195
 6084	  0.4468	 55.9275	  55.927	 304.245
 6085	  0.4468	 55.9362	  55.936	 304.295
 6086	  0.4468	 55.9437	  55.944	 304.345
 6087	  0.4472	 55.9525	  55.952	 304.395
 6088	  0.4468	 55.9613	  55.961	 304.445
 6089	  0.4464	 55.9700	  55.970	 304.495
 6090	  0.4472	 55.9775	  55.977	 304.545
 6091	  0.4472	 55.9862	  55.986	 304.595
 6092	  0.4468	 55.9937	  55.994	 304.645
 6093	  0.4476	 56.0025	  56.002	 304.695
 6094	  0.4476	 56.0112	  56.011	 304.745
 6095	  0.4472	 56.0187	  56.019	 304.795
 6096	  0.4472	 56.0275	  56.028	 304.845
 6097	  0.4472	 56.0362	  56.036	 304.895
 6098	  0.4468	 56.0450	  56.045	 304.945
 6099	  0.4464	 56.0525	  56.052	 304.995
 6100	  0.4468	 56.0612	  56.061	 305.045
 6101	  0.4468	 56.0700	  56.070	 305.095
 6102	  0.4464	 56.0775	  56.077	 305.145
 6103	  0.4464	 56.0863	  56.086	 305.195
 6104	  0.4464	 56.0950	  56.095	 305.245
 6105	  0.4468	 56.1025	  56.102	 305.295
 6106	  0.4472	 56.1112	  56.111	 305.345
 6107	  0.4464	 56.1200	  56.120	 305.395
 6108	  0.4472	 56.1275	  56.127	 305.445
 6109	  0.4476	 56.1362	  56.136	 305.495
 6110	  0.4476	 56.1450	  56.145	 305.545
 6111	  0.4468	 56.1525	  56.153	 305.595
 6112	  0.4472	 56.1612	  56.161	 305.645
 6113	  0.4468	 56.1700	  56.170	 305.695
 6114	  0.4464	 56.1787	  56.179	 305.745
 6115	  0.4464	 56.1862	  56.186	 305.795
 6116	  0.4468	 56.1950	  56.195	 305.845
 6117	  0.4464	 56.2038	  56.204	 305.895
 6118	  0.4464	 56.2113	  56.211	 305.945
 6119	  0.4468	 56.2200	  56.220	 305.995
 6120	  0.4464	 56.2287	  56.229	 306.045
 6121	  0.4472	 56.2375	  56.237	 306.095
 6122	  0.4472	 56.2450	  56.245	 306.145
 6123	  0.4468	 56.2537	  56.254	 306.195
 6124	  0.4472	 56.2612	  56.261	 306.245
 6125	  0.4468	 56.2700	  56.270	 306.295
 6126	  0.4468	 56.2787	  56.279	 306.345
 6127	  0.4468	 56.2862	  56.286	 306.395
 6128	  0.4464	 56.2950	  56.295	 306.445
 6129	  0.4464	 56.3037	  56.304	 306.495
 6130	  0.4468	 56.3112	  56.311	 306.545
 6131	  0.4472	 56.3200	  56.320	 306.595
 6132	  0.4472	 56.3288	  56.329	 306.645
 6133	  0.4476	 56.3363	  56.336	 306.695
 6134	  0.4472	 56.3450	  56.345	 306.745
 6135	  0.4472	 56.3537	  56.354	 306.795
 6136	  0.4472	 56.3625	  56.362	 306.845
 6137	  0.4472	 56.3700	  56.370	 306.895
 6138	  0.4472	 56.3787	  56.379	 306.945
 6139	  0.4480	 56.3875	  56.387	 306.995
 6140	  0.4472	 56.3950	  56.395	 307.045
 6141	  0.4472	 56.4037	  56.404	 307.095
 6142	  0.4472	 56.4125	  56.412	 307.145
 6143	  0.4476	 56.4212	  56.421	 307.195
 6144	  0.4472	 56.4287	  56.429	 307.245
 6145	  0.4468	 56.4375	  56.438	 307.295
 6146	  0.4476	 56.4462	  56.446	 307.345
 6147	  0.4476	 56.4538	  56.454	 307.395
 6148	  0.4476	 56.4625	  56.462	 307.445
 6149	  0.4476	 56.4712	  56.471	 307.495
 6150	  0.4476	 56.4800	  56.480	 307.545
 6151	  0.4476	 56.4875	  56.487	 307.595
 6152	  0.4476	 56.4963	  56.496	 307.645
 6153	  0.4476	 56.5050	  56.505	 307.695
 6154	  0.4472	 56.5137	  56.514	 307.745
 6155	  0.4472	 56.5212	  56.521	 307.795
 6156	  0.4476	 56.5300	  56.530	 307.845
 6157	  0.4476	 56.5375	  56.537	 307.895
 6158	  0.4476	 56.5462	  56.546	 307.945
 6159	  0.4472	 56.5550	  56.555	 307.995
 6160	  0.4476	 56.5637	  56.564	 308.045
 6161	  0.4476	 56.5712	  56.571	 308.095
 6162	  0.4476	 56.5800	  56.580	 308.145
 6163	  0.4480	 56.5887	  56.589	 308.195
 6164	  0.4472	 56.5962	  56.596	 308.245
 6165	  0.4472	 56.6050	  56.605	 308.295
 6166	  0.4476	 56.6138	  56.614	 308.345
 6167	  0.4480	 56.6225	  56.622	 308.395
 6168	  0.4472	 56.6300	  56.630	 308.445
 6169	  0.4472	 56.6387	  56.639	 308.495
 6170	  0.4480	 56.6475	  56.647	 308.545
 6171	  0.4476	 56.6550	  56.655	 308.595
 6172	  0.4484	 56.6637	  56.664	 308.645
 6173	  0.4480	 56.6725	  56.673	 308.695
 6174	  0.4480	 56.6812	  56.681	 308.745
 6175	  0.4480	 56.6887	  56.689	 308.795
 6176	  0.4480	 56.6975	  56.697	 308.845
 6177	  0.4480	 56.7050	  56.705	 308.895
 6178	  0.4484	 56.7137	  56.714	 308.945
 6179	  0.4488	 56.7225	  56.722	 308.995
 6180	  0.4484	 56.7312	  56.731	 309.045
 6181	  0.4480	 56.7388	  56.739	 309.095
 6182	  0.4480	 56.7475	  56.747	 309.145
 6183	  0.4484	 56.7562	  56.756	 309.195
 6184	  0.4480	 56.7650	  56.765	 309.245
 6185	  0.4484	 56.7725	  56.772	 309.295
 6186	  0.4488	 56.7812	  56.781	 309.345
 6187	  0.4488	 56.7900	  56.790	 309.395
 6188	  0.4492	 56.7975	  56.798	 309.445
 6189	  0.4492	 56.8062	  56.806	 309.495
 6190	  0.4492	 56.8150	  56.815	 309.545
 6191	  0.4496	 56.8225	  56.822	 309.595
 6192	  0.4488	 56.8312	  56.831	 309.645
 6193	  0.4496	 56.8400	  56.840	 309.695
 6194	  0.4492	 56.8475	  56.847	 309.745
 6195	  0.4492	 56.8562	  56.856	 309.795
 6196	  0.4488	 56.8650	  56.865	 309.845
 6197	  0.4488	 56.8737	  56.874	 309.895
 6198	  0.4488	 56.8812	  56.881	 309.945
 6199	  0.4488	 56.8900	  56.890	 309.995
 6200	  0.4488	 56.8988	  56.899	 310.045
 6201	  0.4496	 56.9062	  56.906	 310.095
 6202	  0.4492	 56.9150	  56.915	 310.145
 6203	  0.4492	 56.9237	  56.924	 310.195
 6204	  0.4488	 56.9312	  56.931	 310.245
 6205	  0.4488	 56.9400	  56.940	 310.295
 6206	  0.4492	 56.9487	  56.949	 310.345
 6207	  0.4488	 56.9575	  56.958	 310.395
 6208	  0.4492	 56.9650	  56.965	 310.445
 6209	  0.4488	 56.9737	  56.974	 310.495
 6210	  0.4488	 56.9825	  56.982	 310.545
 6211	  0.4488	 56.9900	  56.990	 310.595
 6212	  0.4488	 56.9987	  56.999	 310.645
 6213	  0.4484	 57.0075	  57.007	 310.695
 6214	  0.4488	 57.0163	  57.016	 310.745
 6215	  0.4484	 57.0238	  57.024	 310.795
 6216	  0.4492	 57.0325	  57.032	 310.845
 6217	  0.4488	 57.0412	  57.041	 310.895
 6218	  0.4484	 57.0487	  57.049	 310.945
 6219	  0.4484	 57.0575	  57.057	 310.995
 6220	  0.4484	 57.0662	  57.066	 311.045
 6221	  0.4480	 57.0737	  57.074	 311.095
 6222	  0.4480	 57.0825	  57.083	 311.145
 6223	  0.4480	 57.0912	  57.091	 311.195
 6224	  0.4484	 57.0987	  57.099	 311.245
 6225	  0.4476	 57.1075	  57.107	 311.295
 6226	  0.4480	 57.1162	  57.116	 311.345
 6227	  0.4480	 57.1237	  57.124	 311.395
 6228	  0.4484	 57.1325	  57.132	 311.445
 6229	  0.4480	 57.1413	  57.141	 311.495
 6230	  0.4488	 57.1488	  57.149	 311.545
 6231	  0.4484	 57.1575	  57.157	 311.595
 6232	  0.4484	 57.1662	  57.166	 311.645
 6233	  0.4484	 57.1750	  57.175	 311.695
 6234	  0.4484	 57.1825	  57.182	 311.745
 6235	  0.4484	 57.1912	  57.191	 311.795
 6236	  0.4480	 57.2000	  57.200	 311.845
 6237	  0.4484	 57.2075	  57.208	 311.895
 6238	  0.4488	 57.2162	  57.216	 311.945
 6239	  0.4484	 57.2250	  57.225	 311.995
 6240	  0.4488	 57.2325	  57.232	 312.045
 6241	  0.4492	 57.2412	  57.241	 312.095
 6242	  0.4492	 57.2500	  57.250	 312.145
 6243	  0.4488	 57.2575	  57.257	 312.195
 6244	  0.4488	 57.2663	  57.266	 312.245
 6245	  0.4488	 57.2750	  57.275	 312.295
 6246	  0.4484	 57.2825	  57.282	 312.345
 6247	  0.4488	 57.2912	  57.291	 312.395
 6248	  0.4488	 57.3000	  57.300	 312.445
 6249	  0.4492	 57.3088	  57.309	 312.495
 6250	  0.4488	 57.3162	  57.316	 312.545
 6251	  0.4492	 57.3250	  57.325	 312.595
 6252	  0.4492	 57.3337	  57.334	 312.645
 6253	  0.4492	 57.3412	  57.341	 312.695
 6254	  0.4492	 57.3500	  57.350	 312.745
 6255	  0.4488	 57.3587	  57.359	 312.795
 6256	  0.4492	 57.3662	  57.366	 312.845
 6257	  0.4492	 57.3750	  57.375	 312.895
 6258	  0.4488	 57.3825	  57.382	 312.945
 6259	  0.4488	 57.3913	  57.391	 312.995
 6260	  0.4488	 57.4000	  57.400	 313.045
 6261	  0.4488	 57.4075	  57.407	 313.095
 6262	  0.4488	 57.4162	  57.416	 313.145
 6263	  0.4484	 57.4250	  57.425	 313.195
 6264	  0.4484	 57.4338	  57.434	 313.245
 6265	  0.4484	 57.4412	  57.441	 313.295
 6266	  0.4488	 57.4500	  57.450	 313.345
 6267	  0.4496	 57.4587	  57.459	 313.395
 6268	  0.4484	 57.4662	  57.466	 313.445
 6269	  0.4488	 57.4750	  57.475	 313.495
 6270	  0.4488	 57.4837	  57.484	 313.545
 6271	  0.4488	 57.4925	  57.493	 313.595
 6272	  0.4488	 57.5000	  57.500	 313.645
 6273	  0.4496	 57.5087	  57.509	 313.695
 6274	  0.4492	 57.5175	  57.517	 313.745
 6275	  0.4488	 57.5250	  57.525	 313.795
 6276	  0.4492	 57.5337	  57.534	 313.845
 6277	  0.4492	 57.5425	  57.542	 313.895
 6278	  0.4492	 57.5500	  57.550	 313.945
 6279	  0.4492	 57.5588	  57.559	 313.995
 6280	  0.4496	 57.5675	  57.567	 314.045
 6281	  0.4488	 57.5750	  57.575	 314.095
 6282	  0.4488	 57.5837	  57.584	 314.145
 6283	  0.4488	 57.5925	  57.592	 314.195
 6284	  0.4480	 57.6012	  57.601	 314.245
 6285	  0.4484	 57.6087	  57.609	 314.295
 6286	  0.4484	 57.6175	  57.618	 314.345
 6287	  0.4484	 57.6262	  57.626	 314.395
 6288	  0.4488	 57.6337	  57.634	 314.445
 6289	  0.4488	 57.6425	  57.642	 314.495
 6290	  0.4492	 57.6512	  57.651	 314.545
 6291	  0.4492	 57.6587	  57.659	 314.595
 6292	  0.4492	 57.6675	  57.667	 314.645
 6293	  0.4480	 57.6763	  57.676	 314.695
 6294	  0.4480	 57.6838	  57.684	 314.745
 6295	  0.4488	 57.6925	  57.692	 314.795
 6296	  0.4488	 57.7012	  57.701	 314.845
 6297	  0.4500	 57.7100	  57.710	 314.895
 6298	  0.4496	 57.7175	  57.717	 314.945
 6299	  0.4492	 57.7262	  57.726	 314.995
 6300	  0.4492	 57.7350	  57.735	 315.045
 6301	  0.4500	 57.7437	  57.744	 315.095
 6302	  0.4500	 57.7525	  57.752	 315.145
 6303	  0.4496	 57.7600	  57.760	 315.195
 6304	  0.4496	 57.7687	  57.769	 315.245
 6305	  0.4500	 57.7775	  57.778	 315.295
 6306	  0.4496	 57.7850	  57.785	 315.345
 6307	  0.4504	 57.7937	  57.794	 315.395
 6308	  0.4500	 57.8025	  57.802	 315.445
 6309	  0.4500	 57.8112	  57.811	 315.495
 6310	  0.4496	 57.8187	  57.819	 315.545
 6311	  0.4492	 57.8275	  57.827	 315.595
 6312	  0.4492	 57.8350	  57.835	 315.645
 6313	  0.4492	 57.8438	  57.844	 315.695
 6314	  0.4492	 57.8525	  57.852	 315.745
 6315	  0.4496	 57.8612	  57.861	 315.795
 6316	  0.4492	 57.8687	  57.869	 315.845
 6317	  0.4488	 57.8775	  57.877	 315.895
 6318	  0.4484	 57.8862	  57.886	 315.945
 6319	  0.4484	 57.8950	  57.895	 315.995
 6320	  0.4488	 57.9025	  57.903	 316.045
 6321	  0.4492	 57.9112	  57.911	 316.095
 6322	  0.4500	 57.9187	  57.919	 316.145
 6323	  0.4492	 57.9275	  57.927	 316.195
 6324	  0.4488	 57.9362	  57.936	 316.245
 6325	  0.4496	 57.9450	  57.945	 316.295
 6326	  0.4488	 57.9525	  57.952	 316.345
 6327	  0.4492	 57.9613	  57.961	 316.395
 6328	  0.4488	 57.9700	  57.970	 316.445
 6329	  0.4484	 57.9775	  57.977	 316.495
 6330	  0.4488	 57.9862	  57.986	 316.545
 6331	  0.4492	 57.9950	  57.995	 316.595
 6332	  0.4488	 58.0037	  58.004	 316.645
 6333	  0.4488	 58.0112	  58.011	 316.695
 6334	  0.4492	 58.0200	  58.020	 316.745
 6335	  0.4496	 58.0287	  58.029	 316.795
 6336	  0.4496	 58.0375	  58.037	 316.845
 6337	  0.4496	 58.0450	  58.045	 316.895
 6338	  0.4496	 58.0537	  58.054	 316.945
 6339	  0.4492	 58.0625	  58.062	 316.995
 6340	  0.4496	 58.0700	  58.070	 317.045
 6341	  0.4492	 58.0787	  58.079	 317.095
 6342	  0.4488	 58.0875	  58.087	 317.145
 6343	  0.4484	 58.0950	  58.095	 317.195
 6344	  0.4488	 58.1037	  58.104	 317.245
 6345	  0.4488	 58.1125	  58.112	 317.295
 6346	  0.4492	 58.1200	  58.120	 317.345
 6347	  0.4496	 58.1287	  58.129	 317.395
 6348	  0.4496	 58.1375	  58.137	 317.445
 6349	  0.4492	 58.1450	  58.145	 317.495
 6350	  0.4496	 58.1537	  58.154	 317.545
 6351	  0.4492	 58.1625	  58.162	 317.595
 6352	  0.4488	 58.1712	  58.171	 317.645
 6353	  0.4488	 58.1787	  58.179	 317.695
 6354	  0.4488	 58.1875	  58.188	 317.745
 6355	  0.4484	 58.1962	  58.196	 317.795
 6356	  0.4480	 58.2037	  58.204	 317.845
 6357	  0.4484	 58.2125	  58.212	 317.895
 6358	  0.4480	 58.2212	  58.221	 317.945
 6359	  0.4480	 58.2300	  58.230	 317.995
 6360	  0.4472	 58.2375	  58.237	 318.045
 6361	  0.4472	 58.2463	  58.246	 318.095
 6362	  0.3136	 58.2550	  58.255	 318.145
 6363	  0.0028	 58.2625	  58.262	 318.195
 6364	  0.0020	 58.2712	  58.271	 318.245
 6365	  0.0016	 58.2800	  58.280	 318.295
 6366	  0.0016	 58.2875	  58.287	 318.345
 6367	  0.0020	 58.2962	  58.296	 318.395
 6368	  0.0016	 58.3050	  58.305	 318.445
 6369	  0.0016	 58.3137	  58.314	 318.495
 6370	  0.0024	 58.3212	  58.321	 318.545
 6371	  0.0024	 58.3300	  58.330	 318.595
 6372	  0.0024	 58.3375	  58.337	 318.645
 6373	  0.0020	 58.3462	  58.346	 318.695
 6374	  0.0020	 58.3550	  58.355	 318.745
 6375	  0.0016	 58.3625	  58.362	 318.795
 6376	  0.0016	 58.3713	  58.371	 318.845
 6377	  0.0012	 58.3800	  58.380	 318.895
 6378	  0.0012	 58.3875	  58.387	 318.945
 6379	  0.0012	 58.3962	  58.396	 318.995
 6380	  0.0008	 58.4050	  58.405	 319.045
 6381	  0.0008	 58.4125	  58.412	 319.095
 6382	  0.0016	 58.4212	  58.421	 319.145
 6383	  0.0020	 58.4300	  58.430	 319.195
 6384	  0.0020	 58.4387	  58.439	 319.245
 6385	  0.0008	 58.4462	  58.446	 319.295
 6386	  0.0012	 58.4550	  58.455	 319.345
 6387	  0.0012	 58.4637	  58.464	 319.395
 6388	  0.0012	 58.4712	  58.471	 319.445
 6389	  0.0012	 58.4800	  58.480	 319.495
 6390	  0.0012	 58.4888	  58.489	 319.545
 6391	  0.0004	 58.4963	  58.496	 319.595
 6392	  0.0008	 58.5050	  58.505	 319.645
 6393	  0.0012	 58.5125	  58.512	 319.695
 6394	  0.0012	 58.5212	  58.521	 319.745
 6395	  0.0016	 58.5300	  58.530	 319.795
 6396	  0.0016	 58.5375	  58.537	 319.845
 6397	  0.0020	 58.5462	  58.546	 319.895
 6398	  0.0020	 58.5550	  58.555	 319.945
 6399	  0.0016	 58.5637	  58.564	 319.995
 6400	  0.0012	 58.5712	  58.571	 320.045
 6401	  0.0016	 58.5800	  58.580	 320.095
 6402	  0.0016	 58.5887	  58.589	 320.145
 6403	  0.0016	 58.5962	  58.596	 320.195
 6404	  0.0012	 58.6050	  58.605	 320.245
 6405	  0.0016	 58.6138	  58.614	 320.295
 6406	  0.0012	 58.6213	  58.621	 320.345
 6407	  0.0020	 58.6300	  58.630	 320.395
 6408	  0.0016	 58.6375	  58.637	 320.445
 6409	  0.0012	 58.6462	  58.646	 320.495
 6410	  0.0016	 58.6550	  58.655	 320.545
 6411	  0.0012	 58.6625	  58.662	 320.595
 6412	  0.0016	 58.6712	  58.671	 320.645
 6413	  0.0012	 58.6800	  58.680	 320.695
 6414	  0.0016	 58.6875	  58.688	 320.745
 6415	  0.0012	 58.6962	  58.696	 320.795
 6416	  0.0012	 58.7050	  58.705	 320.845
 6417	  0.0012	 58.7125	  58.712	 320.895
 6418	  0.0020	 58.7212	  58.721	 320.945
 6419	  0.0012	 58.7300	  58.730	 320.995
